,index,movie_id,movie_name,genre,plot
2131,26203,tt0102768,A proposito di Henry,"drama, romance",proposito di henry shot lawyer loses memory must relearn speech mobility loving family support
2132,26206,tt0102782,Ritorno alla laguna blu,"adventure, drama, romance",ritorno alla laguna blu sequel
2133,26210,tt0102789,Verdetto finale,"action, crime, drama",verdetto finale district attorney terrorized criminal put away years ago cop
2134,26213,tt0102798,Robin Hood Principe dei ladri,"action, adventure, drama",robin hood principe dei ladri robin moorish companion come england tyranny sheriff nottingham decides fight back outlaw
2135,26217,tt0102803,Le avventure di Rocketeer,"action, adventure, family",le avventure di rocketeer young pilot stumbles onto prototype jetpack allows become high flying masked hero
2136,26257,tt0102926,Il silenzio degli innocenti,"crime, drama, thriller",il silenzio degli innocenti young f b cadet must receive help incarcerated manipulative cannibal killer help catch another serial killer madman skins victims
2137,26262,tt0102943,Slacker,"comedy, drama",slacker day life austin texas camera roams place place provides brief look overeducated social misfits outcasts oddballs
2138,26263,tt0102945,A letto con il nemico,"drama, thriller",letto con il nemico young woman fakes death attempt escape nightmarish marriage discovers impossible elude controlling husband
2139,26265,tt0102951,Bolle di sapone,"comedy, romance",bolle di sapone ambitious television soap actress connives producer scuttle career shows long time star nothing works plan
2140,26266,tt0102958,Uno per tutte,"comedy, romance",uno per tutte womanizer falsely diagnosed aids jealous lover falls love woman equally suicidal
2141,26269,tt0102975,Rotta verso lignoto,"action, adventure, sci-fi",rotta verso lignoto eve retirement kirk mccoy charged assassinating klingon high chancellor imprisoned enterprise crew must help escape thwart conspiracy aimed sabotaging last best hope peace
2142,26287,tt0103030,Tacchi a spillo,"comedy, drama, romance",tacchi spillo girls mother returns years find daughter married one mothers old boyfriends try mend broken mother daughter relationship deal
2143,26296,tt0103060,Tartarughe Ninja II Il segreto di Ooze,"action, adventure, comedy",tartarughe ninja ii il segreto di ooze turtles shredder battle time last canister ooze created turtles shredder wants unleash army new mutants
2144,26297,tt0103064,Terminator Il giorno del giudizio,"action, sci-fi",terminator il giorno del giudizio cyborg identical one failed kill sarah connor must protect teenage son john connor advanced powerful cyborg
2145,26300,tt0103074,Thelma Louise,"adventure, crime, drama",thelma louise two best friends set adventure soon turns around terrifying escape hunted police two girls escape crimes committed
2146,26308,tt0103112,Scuola di eroi,"action, drama, thriller",scuola di eroi group troublemaking boys decide take stand terrorists seize control boarding school
2147,26314,tt0103130,Trust fidati,"comedy, drama",trust fidati thrown house maria encounters married woman complains children maria ends abandoned house meets matthew baby kidnapped maria sets find woman
2148,26342,tt0103241,Tutte le manie di Bob,comedy,tutte le manie di bob successful psychotherapist loses mind one dependent patients obsessive compulsive neurotic tracks family vacation
2149,26345,tt0103247,Zanna Bianca Un piccolo grande lupo,"adventure, drama",zanna bianca un piccolo grande lupo jack londons classic adventure story friendship developed yukon gold hunter mixed dog wolf rescues hands man mistreats
2150,26374,tt0103594,La conquista del paradiso,"adventure, biography, drama",la conquista del paradiso christopher columbus discovery americas effect indigenous people
2151,26375,tt0103596,ragazzi ninja,"action, comedy, family",ragazzi ninja year three brothers visit grandfather summer highly skilled ninjutsu years trained boys techniques
2152,26383,tt0103639,Aladdin,"animation, adventure, comedy",aladdin kindhearted street urchin power hungry grand vizier vie magic lamp power make deepest wishes come true
2153,26385,tt0103644,Alien,"action, horror, sci-fi",alien last encounter ellen ripley crash lands fiorina maximum security prison series strange deadly events occur shortly arrival ripley realizes brought along unwelcome visitor
2154,26390,tt0103671,American Me Rabbia di vivere,"biography, crime, drama",american rabbia di vivere mexican american mafia kingpin released prison falls love first time grows introspective gangster lifestyle
2155,26407,tt0103759,Il cattivo tenente,"crime, drama, thriller",il cattivo tenente investigating young nuns rape corrupt new york city police detective serious drug gambling addiction tries change ways find forgiveness redemption
2156,26411,tt0103772,Basic Instinct,"drama, mystery, thriller",basic instinct violent police detective investigates brutal murder might involve manipulative seductive novelist
2157,26413,tt0103776,Batman Il ritorno,"action, crime, fantasy",batman il ritorno batman returns big screen deformed man calling penguin wreaks havoc across gotham help cruel businessman
2158,26421,tt0103793,Bennys Video,"crime, drama",bennys video year old video enthusiast caught film fantasy longer relate real world extent commits murder records camera confession parents
2159,26442,tt0103850,Bob Roberts,"comedy, drama",bob roberts conservative folk singer turns hand politics running us senate dirty tricks smear campaigns gain advantage opponent
2160,26445,tt0103855,Guardia del corpo,"action, drama, music",guardia del corpo former secret service agent takes job bodyguard r b singer whose lifestyle unlike presidents
2161,26447,tt0103859,Il principe delle donne,"comedy, drama, romance",il principe delle donne successful executive womanizer finds lifestyle choices turned back new female boss turns even bigger deviant
2162,26449,tt0103872,Gli sgangheroni,comedy,gli sgangheroni three manic idiots lawyer cab driver handyman team run ballet company fulfill millionaire tribute
2163,26450,tt0103873,Splatters Gli schizzacervelli,"action, comedy, fantasy",splatters gli schizzacervelli young mans mother bitten sumatran rat monkey gets sick dies time comes back life killing eating dogs nurses friends neighbors
2164,26451,tt0103874,Dracula di Bram Stoker,horror,dracula di bram stoker centuries old vampire count dracula comes england seduce barrister jonathan harkers fianc e mina murray inflict havoc foreign land
2165,26455,tt0103893,Buffy Lammazzavampiri,"action, comedy, fantasy",buffy lammazzavampiri flighty teenage girl buffy summers learns generations destined battler vampires
2166,26459,tt0103905,Il cameraman e lassassino,"comedy, crime, drama",il cameraman e lassassino film crew follows ruthless thief heartless killer goes daily routine complications set film crew lose objectivity begin lending hand
2167,26462,tt0103919,Candyman Terrore dietro lo specchio,"horror, thriller",candyman terrore dietro lo specchio candyman murderous soul hook hand accidentally summoned reality skeptic grad student researching monsters myth
2168,26465,tt0103924,Finch dura siamo a galla,"adventure, comedy",finch dura siamo galla chicagoan inherits old yacht wife daughter son fly caribbean island hire dubious captain ron sail adventure miami
2169,26466,tt0103926,Careful,"comedy, drama, romance",careful alpine village tolzbad townsfolk talk quietly restrain movements lest incur avalanches atmosphere lends repressed emotions shown
2170,26471,tt0103935,Qing shao nian nuo zha,"crime, drama",qing shao nian nuo zha within urban gloom taipei four youths face alienation loneliness moments existential crisis amidst series minor crimes
2171,26474,tt0103939,Charlot Chaplin,"biography, comedy, drama",charlot chaplin film troubled controversial life master comedy filmmaker
2172,26481,tt0103956,La bambola assassina,"horror, thriller",la bambola assassina chucky returns revenge andy young boy defeated teenager living military academy
2173,26494,tt0103994,Come lacqua per il cioccolato,"drama, romance",come lacqua per il cioccolato tradition prevents marrying man loves young woman discovers unique talent cooking
2174,26498,tt0104009,Fuga dal mondo dei sogni,"animation, comedy, fantasy",fuga dal mondo dei sogni comic strip femme fatale seeks seduce cartoonist creator order cross real world
2175,26506,tt0104029,Cronos,horror,cronos mysterious device designed provide owner eternal life resurfaces four hundred years leaving trail destruction path
2176,26509,tt0104036,La moglie del soldato,"crime, drama, romance",la moglie del soldato british soldier kidnapped ira terrorists soon befriends one captors becomes drawn soldiers world
2177,26517,tt0104070,La morte ti fa bella,"comedy, fantasy, horror",la morte ti fa bella woman learns immortality treatment sees way outdo long time rival
2178,26533,tt0104114,Il distinto gentiluomo,"comedy, crime",il distinto gentiluomo conman discovers job us congress money name recognition gets elected develop conscience
2179,26549,tt0104187,Il mio amico scongelato,comedy,il mio amico scongelato find frozen caveman back yard two high school outcasts thaw introduce modern life turn gets actually enjoy life
